"Periodo","edades","sexo","valor"
1962,"26","Mujeres",244716.04
1962,"27","Hombres",235797.52
1962,"27","Mujeres",243944.66
1962,"28","Hombres",247041.8
1962,"28","Mujeres",256525.19
1962,"29","Hombres",249690.58
1962,"29","Mujeres",258286.88
1962,"30","Hombres",234474.57
1962,"30","Mujeres",237603.83
1962,"31","Hombres",255815.77
1962,"31","Mujeres",269997.95
1962,"32","Hombres",222351.72
1962,"32","Mujeres",226142.01
1962,"33","Hombres",234760.95
1962,"33","Mujeres",241712.2
1962,"34","Hombres",226233.7
1962,"34","Mujeres",235098.11
1962,"35","Hombres",224817.32
1962,"35","Mujeres",230732.3
1962,"36","Hombres",217674.21
1962,"36","Mujeres",232010.22
1962,"37","Hombres",217906.81
1962,"37","Mujeres",226261.3
1962,"38","Hombres",213785.28
1962,"38","Mujeres",218939.62
1962,"39","Hombres",216052.96
1962,"39","Mujeres",230168.53
1962,"40","Hombres",205206.76
1962,"40","Mujeres",204880.64
1962,"41","Hombres",202537.57
1962,"41","Mujeres",226538.41
1962,"42","Hombres",162944.68
1962,"42","Mujeres",176778.96
1962,"43","Hombres",168472.85
1962,"43","Mujeres",194593.26
1962,"44","Hombres",157459.84
1962,"44","Mujeres",182184.98
1962,"45","Hombres",157485.43
1962,"45","Mujeres",180093.89
1962,"46","Hombres",163088.78
1962,"46","Mujeres",186957.23
1962,"47","Hombres",161310.37
1962,"47","Mujeres",187817.24
1962,"48","Hombres",160622.2
1962,"48","Mujeres",182084.38
1962,"49","Hombres",165285.51
1962,"49","Mujeres",192102.85
1962,"50","Hombres",158946.83
1962,"50","Mujeres",176716.49
1962,"51","Hombres",169303.76
1962,"51","Mujeres",201280.71
1962,"52","Hombres",155049.41
1962,"52","Mujeres",166350.02
1962,"53","Hombres",159874.29
1962,"53","Mujeres",172552.1
1962,"54","Hombres",152635.61
1962,"54","Mujeres",166872.68
1962,"55","Hombres",147033.58
1962,"55","Mujeres",165761.72
1962,"56","Hombres",147621.7
1962,"56","Mujeres",169788.27
1962,"57","Hombres",138539.88
1962,"57","Mujeres",158491.17
1962,"58","Hombres",136917.89
1962,"58","Mujeres",153497.79
1962,"59","Hombres",133654.52
1962,"59","Mujeres",157287.54
1962,"60","Hombres",124967.38
1962,"60","Mujeres",140626.11
1962,"61","Hombres",131898.42
1962,"61","Mujeres",178251.51
1962,"62","Hombres",102111.39
1962,"62","Mujeres",116860.01
1962,"63","Hombres",102133.74
1962,"63","Mujeres",124128.55
1962,"64","Hombres",97969.1
1962,"64","Mujeres",123327.23
1962,"65","Hombres",101881.14
1962,"65","Mujeres",127876.55
1962,"66","Hombres",96498.07
1962,"66","Mujeres",127007.82
1962,"67","Hombres",84948.68
1962,"67","Mujeres",113019.8
1962,"68","Hombres",80670
1962,"68","Mujeres",105226.54
1962,"69","Hombres",76840.26
1962,"69","Mujeres",104585.55
1962,"70","Hombres",64279.06
1962,"70","Mujeres",84505.88
1962,"71","Hombres",69385.75
1962,"71","Mujeres",101099.19
1962,"72","Hombres",58932.26
1962,"72","Mujeres",76129.14
1962,"73","Hombres",63654.68
1962,"73","Mujeres",89008.36
1962,"74","Hombres",50473.42
1962,"74","Mujeres",70578.24
1962,"75","Hombres",45740.59
1962,"75","Mujeres",67981.32
1962,"76","Hombres",42148.84
1962,"76","Mujeres",65011.68
1962,"77","Hombres",36990.45
1962,"77","Mujeres",56575.7
1962,"78","Hombres",32232.37
1962,"78","Mujeres",47641.09
1962,"79","Hombres",29288.03
1962,"79","Mujeres",46554.83
1962,"80","Hombres",25707.36
1962,"80","Mujeres",42836.61
1962,"81","Hombres",23122.89
1962,"81","Mujeres",39391.82
1962,"82","Hombres",18991.3
1962,"82","Mujeres",33443
1962,"83","Hombres",15251.34
1962,"83","Mujeres",28545.7
1962,"84","Hombres",12573.91
1962,"84","Mujeres",24726.25
1962,"85","Hombres",9969.42
1962,"85","Mujeres",20784.8
1962,"86","Hombres",7907.69
1962,"86","Mujeres",17174.76
1962,"87","Hombres",6054.95
1962,"87","Mujeres",13576.78
1962,"88","Hombres",4533.14
1962,"88","Mujeres",10585.59
1962,"89","Hombres",3404.9
1962,"89","Mujeres",8294.71
1962,"90","Hombres",2554.41
1962,"90","Mujeres",6380.2
1962,"91","Hombres",1976.23
1962,"91","Mujeres",5098.37
1962,"92","Hombres",1426.15
1962,"92","Mujeres",3847.08
1962,"93","Hombres",944.41
1962,"93","Mujeres",2698.87
1962,"94","Hombres",645.06
1962,"94","Mujeres",2049.62
1962,"95","Hombres",438.63
1962,"95","Mujeres",1516.77
1962,"96","Hombres",311.16
1962,"96","Mujeres",1057.08
1962,"97","Hombres",209.28
1962,"97","Mujeres",727.51
1962,"98","Hombres",137.32
1962,"98","Mujeres",465.52
1962,"99","Hombres",77.78
1962,"99","Mujeres",292.49
1962,"100ymas","Hombres",141.42
1962,"100ymas","Mujeres",537.25
1963,"0","Hombres",327017.97
1963,"0","Mujeres",310902.06
1963,"1","Hombres",319535.92
1963,"1","Mujeres",304362.95
1963,"2","Hombres",300837.95
1963,"2","Mujeres",289761.23
1963,"3","Hombres",317413.93
1963,"3","Mujeres",302903.5
1963,"4","Hombres",309338.63
1963,"4","Mujeres",295824.48
1963,"5","Hombres",302805.42
1963,"5","Mujeres",293490.48
1963,"6","Hombres",286645.32
1963,"6","Mujeres",275520.73
1963,"7","Hombres",283679.93
1963,"7","Mujeres",273956.23
1963,"8","Hombres",272797.73
1963,"8","Mujeres",263958.87
1963,"9","Hombres",277541.99
1963,"9","Mujeres",266654.62
1963,"10","Hombres",282004.24
1963,"10","Mujeres",269188.96
1963,"11","Hombres",258124.89
1963,"11","Mujeres",250740.81
1963,"12","Hombres",269079.9
1963,"12","Mujeres",257299.55
1963,"13","Hombres",270351.48
1963,"13","Mujeres",257693.37
1963,"14","Hombres",293992.03
1963,"14","Mujeres",280935.29
1963,"15","Hombres",268199.27
1963,"15","Mujeres",255065.45
1963,"16","Hombres",256013.32
1963,"16","Mujeres",246144.35
1963,"17","Hombres",269603.63
1963,"17","Mujeres",264755.28
1963,"18","Hombres",252539.7
1963,"18","Mujeres",254616.68
1963,"19","Hombres",252413.42
1963,"19","Mujeres",248074.59
1963,"20","Hombres",226750.42
1963,"20","Mujeres",223168.26
1963,"21","Hombres",201618.74
1963,"21","Mujeres",198210.53
1963,"22","Hombres",263898.06
1963,"22","Mujeres",256859.84
1963,"23","Hombres",170691.08
1963,"23","Mujeres",168387.17
1963,"24","Hombres",246786.84
1963,"24","Mujeres",195012.37
1963,"25","Hombres",211147.44
1963,"25","Mujeres",219573.42
1963,"26","Hombres",242010.04
1963,"26","Mujeres",254226.81
1963,"27","Hombres",234720.83
1963,"27","Mujeres",243691.53
1963,"28","Hombres",234898.25
1963,"28","Mujeres",242998.48
1963,"29","Hombres",246466.47
1963,"29","Mujeres",255446.1
1963,"30","Hombres",248746.86
1963,"30","Mujeres",256981.56
1963,"31","Hombres",234280.95
1963,"31","Mujeres",237193.05
1963,"32","Hombres",254902.51
1963,"32","Mujeres",268363.93
1963,"33","Hombres",222672.17
1963,"33","Mujeres",226569.91
1963,"34","Hombres",234278.58
1963,"34","Mujeres",241330.32
1963,"35","Hombres",225496.53
1963,"35","Mujeres",234128.66
1963,"36","Hombres",224634.01
1963,"36","Mujeres",230338.33
1963,"37","Hombres",217450.75
1963,"37","Mujeres",231413.15
1963,"38","Hombres",217427.44
1963,"38","Mujeres",225523.7
1963,"39","Hombres",213456.77
1963,"39","Mujeres",218534.46
1963,"40","Hombres",215525.25
1963,"40","Mujeres",229429.57
1963,"41","Hombres",204974.03
1963,"41","Mujeres",204524.16
1963,"42","Hombres",201430.95
1963,"42","Mujeres",224975.61
1963,"43","Hombres",162598.37
1963,"43","Mujeres",176796.72
1963,"44","Hombres",167594.37
1963,"44","Mujeres",193666.62
1963,"45","Hombres",157117.36
1963,"45","Mujeres",181727.21
1963,"46","Hombres",156703.32
1963,"46","Mujeres",179360.19
1963,"47","Hombres",162315.03
1963,"47","Mujeres",186153.68
1963,"48","Hombres",160662.79
1963,"48","Mujeres",187179.84
1963,"49","Hombres",159953.69
1963,"49","Mujeres",181607.49
1963,"50","Hombres",164096.6
1963,"50","Mujeres",190855.43
1963,"51","Hombres",158110.67
1963,"51","Mujeres",176174.61
1963,"52","Hombres",167699.83
1963,"52","Mujeres",199617.91
1963,"53","Hombres",154064.27
1963,"53","Mujeres",166209.02
1963,"54","Hombres",158274.38
1963,"54","Mujeres",171786.85
1963,"55","Hombres",151273.58
1963,"55","Mujeres",166365.95
1963,"56","Hombres",145595.95
1963,"56","Mujeres",164987.94
1963,"57","Hombres",146321.59
1963,"57","Mujeres",169168.97
1963,"58","Hombres",136707.41
1963,"58","Mujeres",157799.88
1963,"59","Hombres",135224.48
1963,"59","Mujeres",152895.89
1963,"60","Hombres",131571.51
1963,"60","Mujeres",155772.66
1963,"61","Hombres",122741.97
1963,"61","Mujeres",139083.68
1963,"62","Hombres",128843.54
1963,"62","Mujeres",175534.35
1963,"63","Hombres",99795.97
1963,"63","Mujeres",115268.82
1963,"64","Hombres",99634.07
1963,"64","Mujeres",122346.79
1963,"65","Hombres",95085.7
1963,"65","Mujeres",120705.31
1963,"66","Hombres",98601.97
1963,"66","Mujeres",125131.72
1963,"67","Hombres",93025.3
1963,"67","Mujeres",123548.28
1963,"68","Hombres",81553.14
1963,"68","Mujeres",109736.79
1963,"69","Hombres",77198.82
1963,"69","Mujeres",102270.69
1963,"70","Hombres",73426.99
1963,"70","Mujeres",101331.05
1963,"71","Hombres",61249.44
1963,"71","Mujeres",81789.34
1963,"72","Hombres",65677.54
1963,"72","Mujeres",97388.8
1963,"73","Hombres",55357.9
1963,"73","Mujeres",73083.11
1963,"74","Hombres",59454.82
1963,"74","Mujeres",84695.79
1963,"75","Hombres",46818.84
1963,"75","Mujeres",66833.31
1963,"76","Hombres",42144.41
1963,"76","Mujeres",64159.91
1963,"77","Hombres",38609.22
1963,"77","Mujeres",60957.48
1963,"78","Hombres",33509.9
1963,"78","Mujeres",52562.76
1963,"79","Hombres",28941.7
1963,"79","Mujeres",44019.07
1963,"80","Hombres",25648.92
1963,"80","Mujeres",42630.85
1963,"81","Hombres",22646.58
1963,"81","Mujeres",38818.49
1963,"82","Hombres",20063.58
1963,"82","Mujeres",35396.07
1963,"83","Hombres",16147.16
1963,"83","Mujeres",29487.89
1963,"84","Hombres",12845.89
1963,"84","Mujeres",24857.25
1963,"85","Hombres",10410.04
1963,"85","Mujeres",21156.35
1963,"86","Hombres",8116.85
1963,"86","Mujeres",17620.54
1963,"87","Hombres",6319.11
1963,"87","Mujeres",14326.5
1963,"88","Hombres",4745.42
1963,"88","Mujeres",11124.29
1963,"89","Hombres",3474.94
1963,"89","Mujeres",8564.96
1963,"90","Hombres",2545.99
1963,"90","Mujeres",6598.99
1963,"91","Hombres",1891.82
1963,"91","Mujeres",5056.06
1963,"92","Hombres",1463.3
1963,"92","Mujeres",3994.02
1963,"93","Hombres",1019.59
1963,"93","Mujeres",2874.16
1963,"94","Hombres",655.65
1963,"94","Mujeres",2002.55
1963,"95","Hombres",446.22
1963,"95","Mujeres",1510.62
1963,"96","Hombres",310.26
1963,"96","Mujeres",1076.27
1963,"97","Hombres",207.09
1963,"97","Mujeres",703.4
1963,"98","Hombres",129.66
1963,"98","Mujeres",464.43
1963,"99","Hombres",77.32
1963,"99","Mujeres",272.33
1963,"100ymas","Hombres",151.61
1963,"100ymas","Mujeres",536.24
1964,"0","Hombres",333238.3
1964,"0","Mujeres",317558.93
1964,"1","Hombres",323049
1964,"1","Mujeres",308111.8
1964,"2","Hombres",318717.87
1964,"2","Mujeres",303605.31
1964,"3","Hombres",303749.39
1964,"3","Mujeres",292378.54
1964,"4","Hombres",316722.96
1964,"4","Mujeres",302430.48
1964,"5","Hombres",309692.27
1964,"5","Mujeres",296047.05
1964,"6","Hombres",302987.56
1964,"6","Mujeres",293491.16
1964,"7","Hombres",286607.49
1964,"7","Mujeres",275621.06
1964,"8","Hombres",283180.39
1964,"8","Mujeres",273941.22
1964,"9","Hombres",272128.83
1964,"9","Mujeres",264101.96
1964,"10","Hombres",276730.72
1964,"10","Mujeres",266805.46
1964,"11","Hombres",281314.46
1964,"11","Mujeres",269296.68
1964,"12","Hombres",257894.2
1964,"12","Mujeres",250543.62
1964,"13","Hombres",268406.54
1964,"13","Mujeres",256470.86
1964,"14","Hombres",269222.83
1964,"14","Mujeres",257041.06
1964,"15","Hombres",291833.46
1964,"15","Mujeres",279150.3
1964,"16","Hombres",266572.56
1964,"16","Mujeres",253396.85
1964,"17","Hombres",253986.47
1964,"17","Mujeres",244199.76
1964,"18","Hombres",266663.75
1964,"18","Mujeres",263092.55
1964,"19","Hombres",249812.49
1964,"19","Mujeres",252407.62
1964,"20","Hombres",249652.96
1964,"20","Mujeres",246046.53
1964,"21","Hombres",223564.04
1964,"21","Mujeres",220989.79
1964,"22","Hombres",199508.93
1964,"22","Mujeres",196548.97
1964,"23","Hombres",260959.28
1964,"23","Mujeres",255173.14
1964,"24","Hombres",168588.38
1964,"24","Mujeres",167436.55
1964,"25","Hombres",238469.87
1964,"25","Mujeres",193780.32
1964,"26","Hombres",210600.41
1964,"26","Mujeres",218412.6
1964,"27","Hombres",240512.07
1964,"27","Mujeres",252938.21
1964,"28","Hombres",234195.08
1964,"28","Mujeres",242664.66
1964,"29","Hombres",234028.58
1964,"29","Mujeres",242082.8
1964,"30","Hombres",245901.17
1964,"30","Mujeres",254381.79
1964,"31","Hombres",247818.67
1964,"31","Mujeres",255674.1
1964,"32","Hombres",234056
1964,"32","Mujeres",236780.05
1964,"33","Hombres",253958.89
1964,"33","Mujeres",266733.6
1964,"34","Hombres",222985.69
1964,"34","Mujeres",227021.39
1964,"35","Hombres",233786.48
1964,"35","Mujeres",240947.75
1964,"36","Hombres",224748.46
1964,"36","Mujeres",233168.01
1964,"37","Hombres",224407.67
1964,"37","Mujeres",229954.43
1964,"38","Hombres",217169.33
1964,"38","Mujeres",230774.5
1964,"39","Hombres",216912.96
1964,"39","Mujeres",224776.42
1964,"40","Hombres",213057.16
1964,"40","Mujeres",218116.55
1964,"41","Hombres",214944.83
1964,"41","Mujeres",228693.51
1964,"42","Hombres",204670.62
1964,"42","Mujeres",204160.11
1964,"43","Hombres",200295.22
1964,"43","Mujeres",223396.24
1964,"44","Hombres",162291.06
1964,"44","Mujeres",176811.94
1964,"45","Hombres",166653.59
1964,"45","Mujeres",192667.18
1964,"46","Hombres",156702.55
1964,"46","Mujeres",181215.78
1964,"47","Hombres",155873.47
1964,"47","Mujeres",178603.11
1964,"48","Hombres",161464.64
1964,"48","Mujeres",185278.99
1964,"49","Hombres",159960.35
1964,"49","Mujeres",186488.84
1964,"50","Hombres",159207.65
1964,"50","Mujeres",181062.44
1964,"51","Hombres",162812.07
1964,"51","Mujeres",189588.97
1964,"52","Hombres",157084.1
1964,"52","Mujeres",175637.2
1964,"53","Hombres",165902.82
1964,"53","Mujeres",197877.22
1964,"54","Hombres",152963.57
1964,"54","Mujeres",166008.01
1964,"55","Hombres",156529.15
1964,"55","Mujeres",170990.62
1964,"56","Hombres",149775.65
1964,"56","Mujeres",165785.12
1964,"57","Hombres",144039.14
1964,"57","Mujeres",164120.17
1964,"58","Hombres",144906.03
1964,"58","Mujeres",168427.12
1964,"59","Hombres",134622.43
1964,"59","Mujeres",157011.04
1964,"60","Hombres",133130.29
1964,"60","Mujeres",152068.45
1964,"61","Hombres",129210.17
1964,"61","Mujeres",154078.67
1964,"62","Hombres",120261.52
1964,"62","Mujeres",137401.91
1964,"63","Hombres",125587.91
1964,"63","Mujeres",172484.98
1964,"64","Hombres",97423.6
1964,"64","Mujeres",113440.9
1964,"65","Hombres",96936.71
1964,"65","Mujeres",120385.37
1964,"66","Hombres",92076.21
1964,"66","Mujeres",118011.43
1964,"67","Hombres",95130.04
1964,"67","Mujeres",122220.57
1964,"68","Hombres",89276.87
1964,"68","Mujeres",119802.46
1964,"69","Hombres",78196.92
1964,"69","Mujeres",106444.54
1964,"70","Hombres",73694.04
1964,"70","Mujeres",99093.14
1964,"71","Hombres",69970.32
1964,"71","Mujeres",97808.23
1964,"72","Hombres",58002.61
1964,"72","Mujeres",78700.46
1964,"73","Hombres",61712.69
1964,"73","Mujeres",93149.95
1964,"74","Hombres",51790.06
1964,"74","Mujeres",69803.45
1964,"75","Hombres",55107.61
1964,"75","Mujeres",80100.09
1964,"76","Hombres",43089.55
1964,"76","Mujeres",62869.2
1964,"77","Hombres",38519.08
1964,"77","Mujeres",60170.16
1964,"78","Hombres",34913.41
1964,"78","Mujeres",56646.63
1964,"79","Hombres",30111.45
1964,"79","Mujeres",48384.5
1964,"80","Hombres",26129.25
1964,"80","Mujeres",42949
1964,"81","Hombres",22719.33
1964,"81","Mujeres",38744.9
1964,"82","Hombres",19696.44
1964,"82","Mujeres",34895.3
1964,"83","Hombres",17114.57
1964,"83","Mujeres",31268.88
1964,"84","Hombres",13563.82
1964,"84","Mujeres",25697.37
1964,"85","Hombres",10566.86
1964,"85","Mujeres",21322.32
1964,"86","Hombres",8487.93
1964,"86","Mujeres",17928.91
1964,"87","Hombres",6499.98
1964,"87","Mujeres",14707
1964,"88","Hombres",4956.84
1964,"88","Mujeres",11733.27
1964,"89","Hombres",3645.68
1964,"89","Mujeres",8985.2
1964,"90","Hombres",2614.64
1964,"90","Mujeres",6815.64
1964,"91","Hombres",1920.24
1964,"91","Mujeres",5285.65
1964,"92","Hombres",1419.26
1964,"92","Mujeres",4014.46
1964,"93","Hombres",1047.05
1964,"93","Mujeres",3062.31
1964,"94","Hombres",719.24
1964,"94","Mujeres",2176.17
1964,"95","Hombres",465.12
1964,"95","Mujeres",1496.02
1964,"96","Hombres",312.29
1964,"96","Mujeres",1103.68
1964,"97","Hombres",201.36
1964,"97","Mujeres",737.08
1964,"98","Hombres",125.34
1964,"98","Mujeres",467.87
1964,"99","Hombres",72.3
1964,"99","Mujeres",287.93
1964,"100ymas","Hombres",152.46
1964,"100ymas","Mujeres",500.02
1965,"0","Hombres",346426.04
1965,"0","Mujeres",330217.16
1965,"1","Hombres",329529.74
1965,"1","Mujeres",315006.13
1965,"2","Hombres",322733.04
1965,"2","Mujeres",307736.97
1965,"3","Hombres",318203.46
1965,"3","Mujeres",303126.81
1965,"4","Hombres",306826.51
1965,"4","Mujeres",295150.04
1965,"5","Hombres",316134.06
1965,"5","Mujeres",302074.33
1965,"6","Hombres",310136.73
1965,"6","Mujeres",296325.86
1965,"7","Hombres",303246.05
1965,"7","Mujeres",293508.79
1965,"8","Hombres",286628.16
1965,"8","Mujeres",275753.65
1965,"9","Hombres",282725.77
1965,"9","Mujeres",273987.24
1965,"10","Hombres",271489.68
1965,"10","Mujeres",264282.76
1965,"11","Hombres",275926.06
1965,"11","Mujeres",266972.12
1965,"12","Hombres",280615.77
1965,"12","Mujeres",269409.94
1965,"13","Hombres",257662
1965,"13","Mujeres",250357.65
1965,"14","Hombres",267718.22
1965,"14","Mujeres",255668.68
1965,"15","Hombres",268060.32
1965,"15","Mujeres",256396.62
1965,"16","Hombres",289661.29
1965,"16","Mujeres",277375.52
1965,"17","Hombres",264938.6
1965,"17","Mujeres",251729.51
1965,"18","Hombres",251927.86
1965,"18","Mujeres",242245.11
1965,"19","Hombres",263665.54
1965,"19","Mujeres",261414.44
1965,"20","Hombres",247051.77
1965,"20","Mujeres",250184.95
1965,"21","Hombres",246900.21
1965,"21","Mujeres",244018.32
1965,"22","Hombres",220383.08
1965,"22","Mujeres",218807.48
1965,"23","Hombres",197414.11
1965,"23","Mujeres",194888.83
1965,"24","Hombres",257988.22
1965,"24","Mujeres",253490.87
1965,"25","Hombres",166440.58
1965,"25","Mujeres",166480.14
1965,"26","Hombres",230125.05
1965,"26","Mujeres",192536.33
1965,"27","Hombres",210043.92
1965,"27","Mujeres",217243.2
1965,"28","Hombres",239023.27
1965,"28","Mujeres",251668.86
1965,"29","Hombres",233691.79
1965,"29","Mujeres",241668.69
1965,"30","Hombres",233164.49
1965,"30","Mujeres",241170.71
1965,"31","Hombres",245337.08
1965,"31","Mujeres",253327.41
1965,"32","Hombres",246875.48
1965,"32","Mujeres",254349.89
1965,"33","Hombres",233818.19
1965,"33","Mujeres",236353.42
1965,"34","Hombres",253043.52
1965,"34","Mujeres",265119.85
1965,"35","Hombres",223346.22
1965,"35","Mujeres",227480.5
1965,"36","Hombres",233295.63
1965,"36","Mujeres",240582.05
1965,"37","Hombres",223976.71
1965,"37","Mujeres",232216.8
1965,"38","Hombres",224158.58
1965,"38","Mujeres",229566.53
1965,"39","Hombres",216869.45
1965,"39","Mujeres",230146.45
1965,"40","Hombres",216386.27
1965,"40","Mujeres",224003.58
1965,"41","Hombres",212655.49
1965,"41","Mujeres",217725.7
1965,"42","Hombres",214305.09
1965,"42","Mujeres",227969.49
1965,"43","Hombres",204342.4
1965,"43","Mujeres",203747.89
1965,"44","Hombres",199147.06
1965,"44","Mujeres",221784.57
1965,"45","Hombres",161890.07
1965,"45","Mujeres",176796.89
1965,"46","Hombres",165658.78
1965,"46","Mujeres",191665.06
1965,"47","Hombres",156247.19
1965,"47","Mujeres",180693.7
1965,"48","Hombres",154974.2
1965,"48","Mujeres",177844.31
1965,"49","Hombres",160562.06
1965,"49","Mujeres",184427.91
1965,"50","Hombres",159211.56
1965,"50","Mujeres",185770.7
1965,"51","Hombres",158436.46
1965,"51","Mujeres",180502.89
1965,"52","Hombres",161476
1965,"52","Mujeres",188257.23
1965,"53","Hombres",156010.95
1965,"53","Mujeres",174995.9
1965,"54","Hombres",164096.26
1965,"54","Mujeres",196132.31
1965,"55","Hombres",151805.43
1965,"55","Mujeres",165824.41
1965,"56","Hombres",154653.9
1965,"56","Mujeres",170169.49
1965,"57","Hombres",148146.22
1965,"57","Mujeres",165146.72
1965,"58","Hombres",142368.04
1965,"58","Mujeres",163205.79
1965,"59","Hombres",143315.85
1965,"59","Mujeres",167631.96
1965,"60","Hombres",132403.14
1965,"60","Mujeres",156132.94
1965,"61","Hombres",131177.59
1965,"61","Mujeres",151318.41
1965,"62","Hombres",126854.47
1965,"62","Mujeres",152367.39
1965,"63","Hombres",117542.7
1965,"63","Mujeres",135505.83
1965,"64","Hombres",122224.42
